wind_speed,lower_wind_speed,upper_wind_speed,E33_power_lower,E44_power_lower,E48_power_lower,E53_power_lower,E70_power_lower,E82_power_lower,E33_power_upper,E44_power_upper,E48_power_upper,E53_power_upper,E70_power_upper,E82_power_upper,E33_power_output,E44_power_output,E48_power_output,E53_power_output,E70_power_output,E82_power_output,E33_efficiency,E44_efficiency,E48_efficiency,E53_efficiency,E70_efficiency,E82_efficiency
3.6885,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,10.98995,19.36025,25.77,30.524,44.163,64.2445,0.408091402,0.414247857,0.46332593,0.451840092,0.362907992,0.395788263
3.621,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,10.4027,18.2465,24.42,28.904,41.598,60.397,0.408292678,0.412660281,0.464068014,0.452235921,0.361305194,0.393283851
5.061,5,6,30,53,66,77,127,174,55,96,120,141,240,321,31.525,55.623,69.294,80.904,133.893,182.967,0.453165851,0.46072743,0.482289904,0.463610927,0.425927998,0.43635512
3.965,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,13.3955,23.9225,31.3,37.16,54.67,80.005,0.40044276,0.412074425,0.453039755,0.442831812,0.361665287,0.396792884
1.77375,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,1.08325,1.5475,1.5475,1.5475,2.32125,0,0.208425161,0.250192901,0.205989989,0.114351209,0.128594091
3.57625,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,10.013375,17.508125,23.525,27.83,39.8975,57.84625,0.407950961,0.411012186,0.464052985,0.451983182,0.359707422,0.390992042
6.91375,6,7,55,96,120,141,240,321,92,156,191,228,400,532,88.80875,150.825,184.87625,220.49625,386.2,513.80125,0.500755623,0.490039392,0.504732953,0.495624624,0.481901838,0.480651678
4.381,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,19.9103,35.3585,44.954,52.859,83.051,117.052,0.441234169,0.451515585,0.482358718,0.466973101,0.407298147,0.430363469
3.06625,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,5.576375,9.093125,13.325,15.59,20.5175,28.77625,0.360446141,0.338679687,0.417028835,0.40171321,0.293487147,0.308594254
6.034,6,7,55,96,120,141,240,321,92,156,191,228,400,532,56.258,98.04,122.414,143.958,245.44,328.174,0.477176957,0.47916607,0.502732223,0.486757406,0.460698452,0.46181132
7.72375,7,8,92,156,191,228,400,532,138,238,284,336,626,815,125.2925,215.3475,258.30875,306.165,563.5675,736.82125,0.506700744,0.501826836,0.505796761,0.49358687,0.5043693,0.49437197
7.19975,7,8,92,156,191,228,400,532,138,238,284,336,626,815,101.1885,172.3795,209.57675,249.573,445.1435,588.52925,0.505231012,0.495943314,0.506655081,0.496750178,0.491852762,0.487519648
5.53825,5,6,30,53,66,77,127,174,55,96,120,141,240,321,43.45625,76.14475,95.0655,111.448,187.82225,253.12275,0.476700569,0.48130566,0.504924936,0.487357094,0.455949452,0.460669896
4.43625,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,20.810875,36.933125,46.8325,55.01375,86.97375,122.135,0.444174268,0.454220459,0.48397269,0.468075483,0.410797211,0.432482382
4.06225,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,14.714675,26.274125,34.1165,40.42775,60.41975,87.727,0.409036275,0.420849671,0.459183294,0.447994117,0.371677533,0.404584888
2.37375,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,1.86875,3.86675,5.7375,6.485,7.98,11.2225,0.26034987,0.310412952,0.387025265,0.360161867,0.246028425,0.259394642
3.3475,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,8.02325,13.73375,18.95,22.34,31.205,44.8075,0.39856546,0.393120827,0.455794424,0.442398956,0.343043945,0.36928807
3.09625,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,5.837375,9.588125,13.925,16.31,21.6575,30.48625,0.366454979,0.346836106,0.423261431,0.408167653,0.300876032,0.317520865
1.50125,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.70175,1.0025,1.0025,1.0025,1.50375,0,0.222700931,0.267329491,0.220098966,0.122183524,0.137401951
1.6205,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.8687,1.241,1.241,1.241,1.8615,0,0.219190329,0.263115375,0.21662938,0.120257454,0.135235981
1.94175,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,1.31845,1.8835,1.8835,1.8835,2.82525,0,0.193367016,0.232117152,0.191107779,0.106089649,0.119303521
2.617,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,3.085,5.4722,8.17,9.404,11.872,16.574,0.320741453,0.327830583,0.411275122,0.389757189,0.273149273,0.285885736
3.537,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,9.6719,16.8605,22.74,26.888,38.406,55.609,0.407303095,0.409132465,0.463667688,0.451383834,0.357916093,0.388522547
2.293,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,1.465,3.3338,4.93,5.516,6.688,9.446,0.226431348,0.296910838,0.368940478,0.339863695,0.228755439,0.24222117
1.3755,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.5257,0.751,0.751,0.751,1.1265,0,0.216897659,0.260363262,0.214363498,0.118999594,0.13382145
1.31925,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.44695,0.6385,0.6385,0.6385,0.95775,0,0.209014447,0.250900279,0.20657239,0.114674517,0.128957669
0.98725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.057,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.0798,0.114,0.114,0.114,0.171,0,0.072556546,0.087096648,0.071708819,0.039807712,0.044765915
0.86625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.91925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6985,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,3.4925,6.0101,8.985,10.382,13.176,18.367,0.331192306,0.328407528,0.412545985,0.392469976,0.276505419,0.288966355
3.89975,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,12.827825,22.845875,29.995,35.594,52.1905,76.28575,0.40304526,0.413614894,0.456310137,0.44581962,0.362884556,0.397657741
2.74125,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,3.70625,6.29225,9.4125,10.895,13.86,19.3075,0.335273994,0.327988569,0.41226893,0.39289272,0.27746271,0.289772008
3.8735,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,12.59945,22.41275,29.47,34.964,51.193,74.7895,0.403972683,0.414078936,0.457499902,0.446892547,0.363234614,0.397838006
2.28075,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,1.40375,3.25295,4.8075,5.369,6.492,9.1765,0.220479295,0.294403528,0.365601352,0.336165418,0.225648676,0.239122443
1.9095,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,1.2733,1.819,1.819,1.819,2.7285,0,0.196367867,0.235719365,0.194073569,0.107736048,0.121154986
1.07475,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.10465,0.1495,0.1495,0.1495,0.22425,0,0.090513955,0.108652665,0.08945642,0.049659936,0.055845272
1.36875,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.51625,0.7375,0.7375,0.7375,1.10625,0,0.21616548,0.259484355,0.213639872,0.118597888,0.13336971
0.8695,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.39525,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.55335,0.7905,0.7905,0.7905,1.18575,0,0.218747195,0.262583439,0.216191424,0.120014331,0.134962577
1.11875,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.16625,0.2375,0.2375,0.2375,0.35625,0,0.127485614,0.153033327,0.125996114,0.069944214,0.078656035
6.86,6,7,55,96,120,141,240,321,92,156,191,228,400,532,86.82,147.6,181.06,215.82,377.6,502.46,0.501139374,0.490922213,0.506024704,0.496606069,0.482332989,0.481177673
5.74525,5,6,30,53,66,77,127,174,55,96,120,141,240,321,48.63125,85.04575,106.2435,124.696,211.21325,283.55175,0.477858956,0.481531269,0.505472026,0.488448083,0.459284399,0.462255257
5.6375,5,6,30,53,66,77,127,174,55,96,120,141,240,321,45.9375,80.4125,100.425,117.8,199.0375,267.7125,0.477769898,0.481906265,0.505712544,0.488402982,0.458102405,0.461939719
5.58225,5,6,30,53,66,77,127,174,55,96,120,141,240,321,44.55625,78.03675,97.4415,114.264,192.79425,259.59075,0.477300486,0.481692628,0.505402824,0.487948804,0.457039313,0.461357608
7.16125,7,8,92,156,191,228,400,532,138,238,284,336,626,815,99.4175,169.2225,205.99625,245.415,436.4425,577.63375,0.504437569,0.494755093,0.506074389,0.496394864,0.490058422,0.486253091
10.5665,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,274.2462,541.911,620.714,701.0835,1430.9055,1769.487,0.433169868,0.493211469,0.474700424,0.441437228,0.500155224,0.463692664
11.699,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,311.8128,676.89,726.221,769.164,1806.69,1966.89,0.36287647,0.453910833,0.409208015,0.356833326,0.465291101,0.379760832
13.77575,13,14,335,790,790,810,2080,2050,335,850,810,810,2230,2050,335,836.545,805.515,810,2196.3625,2050,0.238786704,0.34359135,0.278002963,0.230161109,0.346454008,0.242428918
10.64475,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,277.5953,552.3965,629.791,708.83025,1459.62325,1791.2405,0.428861245,0.491748668,0.471098371,0.436544505,0.499024309,0.459117474
9.5585,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,226.159,410.371,488.775,572.1525,1076.8635,1421.272,0.482564904,0.504552197,0.504965028,0.486670753,0.508485709,0.50313472
6.4085,6,7,55,96,120,141,240,321,92,156,191,228,400,532,70.1145,120.51,149.0035,176.5395,305.36,407.1935,0.496420568,0.491646094,0.510797608,0.498270766,0.478443115,0.478308382
6.60575,6,7,55,96,120,141,240,321,92,156,191,228,400,532,77.41275,132.345,163.00825,193.70025,336.92,448.81325,0.50044596,0.49299193,0.510228526,0.499179179,0.482000757,0.481366198
5.92825,5,6,30,53,66,77,127,174,55,96,120,141,240,321,53.20625,92.91475,116.1255,136.408,231.89225,310.45275,0.47587645,0.478854756,0.502886084,0.486354561,0.458980286,0.460672515
8.54575,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,169.6535,293.6665,350.03575,414.588,771.1695,1014.19875,0.506551219,0.505245587,0.506038316,0.493467844,0.509549784,0.502399086
6.45075,6,7,55,96,120,141,240,321,92,156,191,228,400,532,71.67775,123.045,152.00325,180.21525,312.12,416.10825,0.497582185,0.492189121,0.51090928,0.498716328,0.479488608,0.479238846
8.08425,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,142.8865,246.5935,294.19425,348.132,648.4105,845.75125,0.503944935,0.501142334,0.502384839,0.489460242,0.506078819,0.494879841
7.0605,7,8,92,156,191,228,400,532,138,238,284,336,626,815,94.783,160.961,196.6265,234.534,413.673,549.1215,0.501805215,0.49103558,0.504030976,0.494985093,0.484661065,0.482323472
4.2735,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,18.15805,32.29475,41.299,48.6665,75.4185,107.162,0.433540001,0.444303234,0.477430282,0.463203327,0.398486941,0.424488576
5.34375,5,6,30,53,66,77,127,174,55,96,120,141,240,321,38.59375,67.78125,84.5625,99,165.84375,224.53125,0.471291574,0.476946702,0.499989597,0.481936123,0.448175427,0.454898724
4.5535,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,22.72205,40.27475,50.819,59.5865,95.2985,132.922,0.448458831,0.458031665,0.485636861,0.468818278,0.416233825,0.435248382
4.10125,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,15.350375,27.385625,35.4425,41.94875,63.18875,91.315,0.414649696,0.426258055,0.463550623,0.451713402,0.377727289,0.409232121
4.03675,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,14.299025,25.547375,33.2495,39.43325,58.60925,85.381,0.405062422,0.417012808,0.45604858,0.445307174,0.367415886,0.401274901
3.2255,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,6.96185,11.72075,16.51,19.412,26.569,37.8535,0.386584658,0.375027346,0.443892171,0.429706403,0.326491138,0.348731537
3.36525,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,8.177675,14.026625,19.305,22.766,31.8795,45.81925,0.399842487,0.395184462,0.457024369,0.44373881,0.344942599,0.371682658
3.48925,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,9.256475,16.072625,21.785,25.742,36.5915,52.88725,0.406032188,0.406246117,0.462682266,0.450130775,0.355198628,0.384885052
3.79175,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,11.888225,21.063875,27.835,33.002,48.0865,70.12975,0.406358194,0.414875563,0.460673988,0.449690647,0.363740291,0.397703603
3.6665,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,10.79855,18.99725,25.33,29.996,43.327,62.9905,0.408245558,0.413841789,0.46366218,0.452065077,0.362485701,0.395090247
3.50425,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,9.386975,16.320125,22.085,26.102,37.1615,53.74225,0.406491536,0.407227321,0.463056205,0.450589659,0.356119142,0.386106328
3.9225,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,13.02575,23.22125,30.45,36.14,53.055,77.5825,0.402184171,0.413138254,0.455218592,0.444827853,0.362514006,0.397421386
2.9845,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,4.9225,7.8977,11.845,13.814,17.752,24.659,0.345050028,0.318995499,0.402014638,0.386008958,0.275372056,0.286772189
2.95625,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,4.78125,7.71125,11.5625,13.475,17.3,24.0375,0.344849079,0.320479299,0.403784666,0.387434224,0.276127688,0.287635274
2.46875,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,2.34375,4.49375,6.6875,7.625,9.5,13.3125,0.290262571,0.320683224,0.401008896,0.376444703,0.260363196,0.273529772
1.84475,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,1.18265,1.6895,1.6895,1.6895,2.53425,0,0.202275066,0.242810347,0.19991175,0.110976997,0.124799607
1.81175,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,1.13645,1.6235,1.6235,1.6235,2.43525,0,0.205189057,0.246308293,0.202791695,0.11257574,0.126597481
2.06275,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,0.31375,1.81415,2.6275,2.753,3.004,4.3805,0.066612394,0.22193821,0.27009994,0.233001709,0.141139141,0.154297972
3.35025,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,8.047175,13.779125,19.005,22.406,31.3095,44.96425,0.398770378,0.393449199,0.455992581,0.442614223,0.343345858,0.369668144
2.0365,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,0.1825,1.6409,2.365,2.438,2.584,3.803,0.040264352,0.20860636,0.252638453,0.214423875,0.126161427,0.139203259
2.60625,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,3.03125,5.40125,8.0625,9.275,11.7,16.3375,0.319069015,0.327600635,0.410906548,0.389187052,0.272536687,0.285307839
2.1865,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,0.9325,2.6309,3.865,4.238,4.984,7.103,0.166230797,0.270243072,0.333597359,0.301165479,0.196615122,0.210072735
2.1185,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,0.5925,2.1821,3.185,3.422,3.896,5.607,0.116121876,0.246426788,0.302235575,0.267354367,0.168974384,0.18231461
2.1415,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,0.7075,2.3339,3.415,3.698,4.264,6.113,0.134240419,0.255168277,0.313731425,0.279708299,0.17904009,0.19243164
2.10725,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,0.53625,2.10785,3.0725,3.287,3.716,5.3595,0.106789907,0.241874557,0.296254704,0.260942127,0.163762646,0.177073026
2.50525,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,2.52625,4.73465,7.0525,8.063,10.084,14.1155,0.299387874,0.323320573,0.404679713,0.380922064,0.264464238,0.277536032
2.77,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,3.85,6.482,9.7,11.24,14.32,19.94,0.337545649,0.327467642,0.411769313,0.392843603,0.277837613,0.290042852
2.22025,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,1.10125,2.85365,4.2025,4.643,5.524,7.8455,0.187495728,0.279958554,0.346436496,0.315127083,0.208130325,0.221610999
1.631,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.8834,1.262,1.262,1.262,1.893,0,0.218622162,0.262433349,0.216067851,0.119945732,0.134885433
1.79875,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,1.11825,1.5975,1.5975,1.5975,2.39625,0,0.206312318,0.247656652,0.203901832,0.113192011,0.12729051
1.85875,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,1.20225,1.7175,1.7175,1.7175,2.57625,0,0.201015948,0.241298905,0.198667343,0.110286189,0.124022757
1.45475,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.63665,0.9095,0.9095,0.9095,1.36425,0,0.222041585,0.266538014,0.219447323,0.121821778,0.136995148
1.416,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.5824,0.832,0.832,0.832,1.248,0,0.220257284,0.264396144,0.217683869,0.120842832,0.13589427
1.05075,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.07105,0.1015,0.1015,0.1015,0.15225,0,0.065760417,0.078938596,0.064992094,0.036079057,0.040572842
1.4945,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.6923,0.989,0.989,0.989,1.4835,0,0.222692323,0.267319158,0.220090458,0.122178802,0.13739664
1.5005,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.7007,1.001,1.001,1.001,1.5015,0,0.22270132,0.267329957,0.22009935,0.122183738,0.137402191
1.4245,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.5943,0.849,0.849,0.849,1.2735,0,0.220758301,0.264997563,0.218179032,0.121117712,0.136203388
1.92475,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,1.29465,1.8495,1.8495,1.8495,2.77425,0,0.194952165,0.23401996,0.192674408,0.106959331,0.120281526
2.10825,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,0.54125,2.11445,3.0825,3.299,3.732,5.3815,0.107632313,0.242286806,0.296796181,0.261522266,0.164233836,0.177547
2.26725,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,1.33625,3.16385,4.6725,5.207,6.276,8.8795,0.213648859,0.291485077,0.361720089,0.331880723,0.222060867,0.235541047
2.22875,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,1.14375,2.90975,4.2875,4.745,5.66,8.0325,0.192512144,0.282208624,0.349415057,0.318379305,0.210823826,0.224307082
2.20025,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,1.00125,2.72165,4.0025,4.403,5.204,7.4055,0.175161047,0.27435625,0.339028964,0.307061437,0.201469137,0.2149387
1.906,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,1.2684,1.812,1.812,1.812,2.718,0,0.196691783,0.236108192,0.1943937,0.107913762,0.121354835
1.90175,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,1.26245,1.8035,1.8035,1.8035,2.70525,0,0.197084552,0.236579671,0.19478188,0.108129252,0.121597166
2.299,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,1.495,3.3734,4.99,5.588,6.784,9.578,0.229263739,0.298091505,0.370514478,0.341611251,0.230227,0.243688054
2.10375,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,0.51875,2.08475,3.0375,3.245,3.66,5.2825,0.103821384,0.24041982,0.294344178,0.258895794,0.162101124,0.175401555
1.84175,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,1.17845,1.6835,1.6835,1.6835,2.52525,0,0.202543261,0.243132287,0.200176811,0.11112414,0.124965078
1.63875,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.89425,1.2775,1.2775,1.2775,1.91625,0,0.218182296,0.261905335,0.215633125,0.119704402,0.134614045
1.58725,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.82215,1.1745,1.1745,1.1745,1.76175,0,0.220756615,0.26499554,0.218177367,0.121116787,0.136202348
1.20225,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.28315,0.4045,0.4045,0.4045,0.60675,0,0.174956822,0.210017614,0.172912683,0.095989007,0.107944806
1.197,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.2758,0.394,0.394,0.394,0.591,0,0.172667453,0.207269463,0.170650063,0.094732958,0.106532312
1.27775,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.38885,0.5555,0.5555,0.5555,0.83325,0,0.200144245,0.240252516,0.197805825,0.109807935,0.123484934
1.3005,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.4207,0.601,0.601,0.601,0.9015,0,0.205371472,0.246527263,0.202971978,0.112675821,0.126710027
0.99775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.241,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.3374,0.482,0.482,0.482,0.723,0,0.189552015,0.227537638,0.187337351,0.103996571,0.116949743
1.11,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.154,0.22,0.22,0.22,0.33,0,0.120906725,0.145136049,0.11949409,0.066334746,0.074596993
1.216,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.3024,0.432,0.432,0.432,0.648,0,0.180584194,0.216772693,0.178474307,0.09907643,0.11141678
1.03325,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.04655,0.0665,0.0665,0.0665,0.09975,0,0.04531084,0.054390989,0.044781443,0.02485952,0.027955868
1.0275,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.0385,0.055,0.055,0.055,0.0825,0,0.038107803,0.045744486,0.037662564,0.020907617,0.02351174
1.11025,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.15435,0.2205,0.2205,0.2205,0.33075,0,0.12109967,0.14536766,0.119684781,0.066440605,0.074716037
0.95475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.325,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.455,0.65,0.65,0.65,0.975,0,0.210020861,0.252108375,0.207567045,0.11522668,0.129578605
0.5275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.61875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.39625,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.55475,0.7925,0.7925,0.7925,1.18875,0,0.218829781,0.262682574,0.216273045,0.120059641,0.13501353
2.17425,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,0.87125,2.55005,3.7425,4.091,4.788,6.8335,0.157952115,0.266390622,0.328514788,0.295660784,0.192093661,0.205537506
6.4125,6,7,55,96,120,141,240,321,92,156,191,228,400,532,70.2625,120.75,149.2875,176.8875,306,408.0375,0.496538075,0.491703928,0.510814083,0.498319281,0.478549228,0.478403408
6.5095,6,7,55,96,120,141,240,321,92,156,191,228,400,532,73.8515,126.57,156.1745,185.3265,321.52,428.5045,0.4989161,0.492704534,0.51084457,0.499099703,0.480675988,0.48027371
7.51625,7,8,92,156,191,228,400,532,138,238,284,336,626,815,115.7475,198.3325,239.01125,283.755,516.6725,678.09875,0.507947773,0.501520752,0.50785092,0.496400893,0.501763452,0.493702827
7.244,7,8,92,156,191,228,400,532,138,238,284,336,626,815,103.224,176.008,213.692,254.352,455.144,601.052,0.506006914,0.497159515,0.507194447,0.497041342,0.493742856,0.488824588
8.23,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,151.34,261.46,311.83,369.12,687.18,898.95,0.505900742,0.503621687,0.504707711,0.491881799,0.508344739,0.498554169
11.84075,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,315.6684,692.4825,737.41925,774.267,1850.6325,1982.4825,0.35432726,0.447888426,0.400772936,0.346454172,0.459695103,0.369188401
10.41875,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,267.9225,522.1125,603.575,686.45625,1376.68125,1728.4125,0.441441773,0.495696568,0.4815107,0.450877635,0.501965506,0.472472861
9.031,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,197.674,343.906,409.65,485.115,902.261,1193.392,0.500095695,0.501338317,0.501795755,0.4892489,0.505140264,0.50090102
8.74175,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,181.0215,313.6585,373.75175,442.812,823.3055,1085.73875,0.504947358,0.504150947,0.504788717,0.492398721,0.508221693,0.502465806
5.58425,5,6,30,53,66,77,127,174,55,96,120,141,240,321,44.60625,78.12275,97.5495,114.392,193.02025,259.88475,0.477322875,0.481705535,0.505419554,0.487970734,0.457083604,0.46138403
5.012,5,6,30,53,66,77,127,174,55,96,120,141,240,321,30.3,53.516,66.648,77.768,128.356,175.764,0.448456717,0.456403673,0.477612281,0.458839106,0.420407365,0.431591677
4.638,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,24.0994,42.683,53.692,62.882,101.298,140.696,0.450116662,0.459368674,0.485555524,0.468195025,0.418693256,0.435979269
4.21675,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,17.233025,30.677375,39.3695,46.45325,71.38925,101.941,0.428291099,0.439322359,0.473748545,0.460230318,0.392632809,0.420331221
5.336,5,6,30,53,66,77,127,174,55,96,120,141,240,321,38.4,67.448,84.144,98.504,164.968,223.392,0.470971745,0.476672707,0.499686069,0.48161398,0.447754103,0.454565503
7.3425,7,8,92,156,191,228,400,532,138,238,284,336,626,815,107.755,184.085,222.8525,264.99,477.405,628.9275,0.507243695,0.499327182,0.507933896,0.497267758,0.497327444,0.491184937
6.93775,6,7,55,96,120,141,240,321,92,156,191,228,400,532,89.69675,152.265,186.58025,222.58425,390.04,518.86525,0.500532015,0.489601592,0.50411693,0.495143604,0.481659952,0.480368995
8.313,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,156.154,269.926,321.873,381.072,709.258,929.245,0.506513312,0.504510315,0.505513499,0.492749712,0.50911774,0.500072776
8.43875,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,163.4475,282.7525,337.08875,399.18,742.7075,975.14375,0.506821478,0.505208633,0.506094301,0.493431752,0.509648529,0.5016613
8.813,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,185.154,320.926,382.373,453.072,842.258,1111.745,0.504049143,0.503422087,0.504008034,0.491686851,0.507412501,0.502123093
